comu,treasurycode,muniname,munitype,county,recordid,block,lot,permitno,status,permitstatusdesc,permitdate,permittype,permittypedesc,certcount,buildfee,plumbfee,electfee,firefee,dcafee,certfee,elevfee,otherfee,totalfee,cubic,squarefeet,constcost,salegained,rentgained,usegroup,usegroupdesc,censusnumber,censusdesc,public,source,sourcedesc,version,processdate,pk,certdate,certtype,certtypedesc,update,storage
0906,0906,JERSEY CITY,CITY,HUDSON,00042152,18703,1,20194781,P,Permit,2019-12-23T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,20000,-2,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-01-07T05:00:00Z,090600042152,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042156,805,1,20194687,C,Certificate,2019-12-12T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-02-07T05:00:00Z,090600042156,2022-01-12T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042167,3601,3,20194846,C,Certificate,2019-12-31T05:00:00Z,13,Demolition,1,50,0,0,0,0,0,0,0,50,0,0,10000,-2,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-08-09T04:00:00Z,090600042167,2021-07-14T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042178,1506,15,20194677,P,Permit,2019-12-12T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,10000,-1,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-01-07T05:00:00Z,090600042178,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042191,4902,26,20194716,C,Certificate,2019-12-17T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-06-07T04:00:00Z,090600042191,2021-05-17T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042195,20304,28,20194664,P,Permit,2019-12-11T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,20000,-2,-2,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-01-07T05:00:00Z,090600042195,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042253,1604,38,20194670,P,Permit,2019-12-11T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,10000,-1,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-01-07T05:00:00Z,090600042253,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042284,28102,17,20194561,P,Permit,2019-12-04T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,12000,-2,-2,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-01-07T05:00:00Z,090600042284,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042333,7402,23,20194603,P,Permit,2019-12-06T05:00:00Z,13,Demolition,0,250,0,0,0,0,0,0,0,250,0,0,3000000,0,0,F-1,"Factory and industrial, moderate hazard",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-01-07T05:00:00Z,090600042333,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042351,1402,4,20194594,P,Permit,2019-12-05T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,200,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-01-07T05:00:00Z,090600042351,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042447,20003,17,20194740,C,Certificate,2019-12-19T05:00:00Z,13,Demolition,1,250,0,0,0,0,0,0,0,250,0,0,30000,0,0,B,Business Uses,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-02-07T05:00:00Z,090600042447,2022-01-13T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042574,3503,1,20200315,C,Certificate,2020-01-30T05:00:00Z,13,Demolition,1,250,0,0,0,0,0,0,0,250,0,0,585000,0,0,A-4,"Indoor Sporting Venues, Arenas, Swimming Pools",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-06-07T04:00:00Z,090600042574,2022-05-24T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042592,10802,14,20200299,P,Permit,2020-01-29T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,20000,-4,-4,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-02-07T05:00:00Z,090600042592,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042593,10802,11,20200298,C,Certificate,2020-01-29T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-2,-2,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-02-07T05:00:00Z,090600042593,2022-01-19T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042612,20803,71,20200337,C,Certificate,2020-01-31T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,12000,-1,-1,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-07-07T04:00:00Z,090600042612,2021-06-30T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042618,3403,42,20200239,P,Permit,2020-01-23T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,10000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-02-07T05:00:00Z,090600042618,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042621,3302,23,20200124,P,Permit,2020-01-10T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,10000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-02-07T05:00:00Z,090600042621,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042668,2503,8,20200018,P,Permit,2020-01-02T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,200,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-02-07T05:00:00Z,090600042668,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042678,10802,15,20200297,C,Certificate,2020-01-29T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-02-07T05:00:00Z,090600042678,2022-01-19T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042716,12007,24,20200221,P,Permit,2020-01-21T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,1500,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-02-07T05:00:00Z,090600042716,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042765,4505,34,20200060,P,Permit,2020-01-07T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,10000,-2,-2,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-02-07T05:00:00Z,090600042765,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042844,11002,11,20192457+A,P,Permit,2020-01-17T05:00:00Z,13,Demolition,0,250,0,0,0,0,0,0,0,250,0,0,60000,0,0,B,Business Uses,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-02-07T05:00:00Z,090600042844,NA,NA,NA,X,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042846,11002,11.01,20200024,P,Permit,2020-01-03T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,45000,-7,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-02-07T05:00:00Z,090600042846,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042847,16203,1.01,20200202,P,Permit,2020-01-17T05:00:00Z,13,Demolition,0,400,0,0,0,0,0,0,0,400,0,0,25000,-2,-2,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-02-07T05:00:00Z,090600042847,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00042865,6001,36,20200049,P,Permit,2020-01-03T05:00:00Z,13,Demolition,0,250,0,0,0,0,0,0,0,250,0,0,200000,0,-1,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-12-09T05:00:00Z,090600042865,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043113,3802,7,20200655,C,Certificate,2020-02-25T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-03-08T05:00:00Z,090600043113,2021-02-24T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043115,2603,39,20200656,C,Certificate,2020-02-25T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-03-08T05:00:00Z,090600043115,2021-02-24T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043119,16003,3,20200490,P,Permit,2020-02-13T05:00:00Z,13,Demolition,0,0,0,0,0,0,0,0,0,0,0,0,245000,0,0,B,Business Uses,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-03-09T04:00:00Z,090600043119,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043126,19003,8,20200643,C,Certificate,2020-02-25T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-09-08T04:00:00Z,090600043126,2020-08-18T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043127,19003,9,20200613,C,Certificate,2020-02-24T05:00:00Z,13,Demolition,1,250,0,0,0,0,0,0,0,250,0,0,40000,0,0,U,Accessory buildings and miscellaneous structures,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-03-08T05:00:00Z,090600043127,2021-02-24T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043230,24101,11,20200501,C,Certificate,2020-02-14T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,10000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-03-08T05:00:00Z,090600043230,2021-02-19T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043231,1506,14,20200420,C,Certificate,2020-02-06T05:00:00Z,13,Demolition,1,250,0,0,0,0,0,0,0,250,0,0,14500,0,0,A-4,"Indoor Sporting Venues, Arenas, Swimming Pools",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-06-07T04:00:00Z,090600043231,2021-05-06T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043269,2104,5,20200566,C,Certificate,2020-02-20T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-2,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-03-08T05:00:00Z,090600043269,2021-02-22T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043270,6601,36,20200498,P,Permit,2020-02-14T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,20000,-7,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-03-09T04:00:00Z,090600043270,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043271,20601,76,20200497,P,Permit,2020-02-14T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-03-09T04:00:00Z,090600043271,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043284,2904,38,20200426,C,Certificate,2020-02-06T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,10000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-03-08T05:00:00Z,090600043284,2021-02-19T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043301,10502,33,20200526,C,Certificate,2020-02-18T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,10000,-1,-1,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-05-07T04:00:00Z,090600043301,2021-04-20T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043311,7402,23,20200561,P,Permit,2020-02-20T05:00:00Z,13,Demolition,0,250,0,0,0,0,0,0,0,250,0,0,2500000,0,0,F-1,"Factory and industrial, moderate hazard",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-03-09T04:00:00Z,090600043311,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043410,802,34,20200485,C,Certificate,2020-02-13T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,10200,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-03-08T05:00:00Z,090600043410,2021-02-19T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043443,11004,6,20200369,C,Certificate,2020-02-04T05:00:00Z,13,Demolition,1,250,0,0,0,0,0,0,0,250,0,0,36000,0,0,B,Business Uses,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-02-07T05:00:00Z,090600043443,2022-01-19T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043606,7402,23,20200907,P,Permit,2020-03-19T04:00:00Z,13,Demolition,0,250,0,0,0,0,0,0,0,250,0,0,50000,0,0,U,Accessory buildings and miscellaneous structures,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-04-07T04:00:00Z,090600043606,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043607,1303,20,20200904,P,Permit,2020-03-17T04:00:00Z,13,Demolition,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,E,Educational,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-04-07T04:00:00Z,090600043607,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043636,18206,7,20200876,P,Permit,2020-03-12T04:00:00Z,13,Demolition,0,250,0,0,0,0,0,0,0,250,0,0,18000,0,0,B,Business Uses,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-04-07T04:00:00Z,090600043636,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043657,4602,32,20200937,C,Certificate,2020-03-26T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-03-08T05:00:00Z,090600043657,2021-02-24T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043720,11002,11.01,20200932,P,Permit,2020-03-26T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,25000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-04-07T04:00:00Z,090600043720,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043721,22702,10,20200944,C,Certificate,2020-03-26T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,15000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-03-08T05:00:00Z,090600043721,2021-02-24T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00043880,28904,13,20200879,P,Permit,2020-03-12T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,17000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-04-07T04:00:00Z,090600043880,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044116,13606,3,20201014,P,Permit,2020-04-09T04:00:00Z,13,Demolition,0,250,40,0,0,0,0,0,0,290,0,0,379000,-2,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-05-07T04:00:00Z,090600044116,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044153,4505,23,20200959,P,Permit,2020-04-02T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,10000,-2,-2,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-05-07T04:00:00Z,090600044153,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044164,14901,22,20201017,C,Certificate,2020-04-09T04:00:00Z,13,Demolition,1,250,0,0,0,0,0,0,0,250,0,0,597000,0,0,S-1,"Storage building, moderate hazard",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-06-07T04:00:00Z,090600044164,2021-05-07T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044308,10301,19,20201265,P,Permit,2020-05-28T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,25000,-1,-2,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-06-08T04:00:00Z,090600044308,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044326,12308,11,20201178,C,Certificate,2020-05-20T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-1,-2,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-09-07T04:00:00Z,090600044326,2021-08-11T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044371,4402,22,20201114,P,Permit,2020-05-18T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-06-08T04:00:00Z,090600044371,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044372,2802,42,20201209,P,Permit,2020-05-22T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,20000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-06-08T04:00:00Z,090600044372,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044397,25901,14,20201144,C,Certificate,2020-05-19T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-11-09T05:00:00Z,090600044397,2020-10-09T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044458,3305,4,20201277,C,Certificate,2020-05-29T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,15000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-12-07T05:00:00Z,090600044458,2021-11-22T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044499,6602,19,20201117,P,Permit,2020-05-19T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,6000,-1,-1,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-06-08T04:00:00Z,090600044499,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044500,10502,37,20201129,C,Certificate,2020-05-19T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,21000,-1,-1,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-05-07T04:00:00Z,090600044500,2021-04-30T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044699,12405,2,20201443,C,Certificate,2020-06-25T04:00:00Z,13,Demolition,1,250,0,0,0,0,0,0,0,250,0,0,30000,0,0,A-3,"Lecture halls, Art Galleries, Churches, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-05-07T04:00:00Z,090600044699,2021-04-30T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044734,704,30,20201326,P,Permit,2020-06-05T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,2800,0,0,U,Accessory buildings and miscellaneous structures,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-07-08T04:00:00Z,090600044734,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044766,703,17,20201424,C,Certificate,2020-06-23T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-05-09T04:00:00Z,090600044766,2022-04-20T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044768,601,22,20201282,P,Permit,2020-06-02T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,18000,-1,-2,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-07-08T04:00:00Z,090600044768,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044801,1508,30,20201425,C,Certificate,2020-06-23T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-05-07T04:00:00Z,090600044801,2021-04-30T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044813,7902,46,20201438,C,Certificate,2020-06-25T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,45000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-05-07T04:00:00Z,090600044813,2021-04-30T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044818,14704,26,20201407,C,Certificate,2020-06-22T04:00:00Z,13,Demolition,1,250,0,0,0,0,0,0,0,250,0,0,8000,0,0,S-1,"Storage building, moderate hazard",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-05-07T04:00:00Z,090600044818,2021-04-23T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044844,25701,13,20201330,C,Certificate,2020-06-08T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,15000,-1,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-06-07T04:00:00Z,090600044844,2021-05-07T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044849,25001,67,20201389,C,Certificate,2020-06-17T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-05-07T04:00:00Z,090600044849,2021-04-26T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00044919,26904,10,20201323,P,Permit,2020-06-05T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,5328,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-07-08T04:00:00Z,090600044919,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00045033,14105,4,20201659,P,Permit,2020-07-16T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,30000,-1,-1,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-08-07T04:00:00Z,090600045033,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00045064,5704,1,20201746,P,Permit,2020-07-24T04:00:00Z,13,Demolition,0,250,0,0,0,0,0,0,0,250,0,0,20000,0,0,S-2,"Storage building, low hazard",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-08-07T04:00:00Z,090600045064,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00045086,9204,1,20201753,P,Permit,2020-07-27T04:00:00Z,13,Demolition,0,250,0,0,0,0,0,0,0,250,0,0,100000,0,0,B,Business Uses,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2020-08-07T04:00:00Z,090600045086,NA,NA,NA,NA,NA
